DATAFLOW,LAST UPDATE,freq,citizen,isced11,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PL92,2022,70.8,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PL92,2023,71.8,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT,2019,70.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT,2020,68.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT,2021,69.7,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT,2022,71.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT,2023,72.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT1,2019,70.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT1,2020,69.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT1,2021,70.0,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT1,2022,71.6,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT1,2023,72.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT11,2019,69.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT11,2020,68.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT11,2021,69.5,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT11,2022,70.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT11,2023,71.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT15,2019,72.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT15,2020,68.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT15,2021,70.0,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT15,2022,73.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT15,2023,73.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT16,2019,71.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT16,2020,69.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT16,2021,70.1,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT16,2022,72.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT16,2023,73.8,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT17,2019,71.8,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT17,2020,69.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT17,2021,70.6,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT17,2022,71.6,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT17,2023,73.2,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT18,2019,70.2,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT18,2020,69.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT18,2021,70.3,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT18,2022,72.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT18,2023,72.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT2,2019,65.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT2,2020,65.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT2,2021,63.6,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT2,2022,66.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT2,2023,68.2,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT20,2019,65.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT20,2020,65.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT20,2021,63.6,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT20,2022,66.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT20,2023,68.2,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT3,2019,68.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT3,2020,65.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT3,2021,64.6,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT3,2022,67.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT3,2023,69.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT30,2019,68.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT30,2020,65.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT30,2021,64.6,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT30,2022,67.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,PT30,2023,69.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO,2019,65.8,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO,2020,65.6,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO,2021,61.9,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO,2022,63.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO,2023,63.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO1,2019,63.8,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO1,2020,63.6,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO1,2021,63.3,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO1,2022,64.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO1,2023,63.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO11,2019,67.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO11,2020,66.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO11,2021,65.9,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO11,2022,66.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO11,2023,65.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO12,2019,60.2,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO12,2020,60.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO12,2021,60.3,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO12,2022,61.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO12,2023,61.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO2,2019,67.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO2,2020,67.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO2,2021,59.8,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO2,2022,61.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO2,2023,60.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO21,2019,73.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO21,2020,72.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO21,2021,61.1,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO21,2022,63.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO21,2023,62.2,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO22,2019,60.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO22,2020,60.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO22,2021,58.1,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO22,2022,58.2,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO22,2023,57.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO3,2019,68.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO3,2020,67.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO3,2021,65.9,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO3,2022,67.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO3,2023,68.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO31,2019,64.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO31,2020,64.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO31,2021,60.1,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO31,2022,60.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO31,2023,62.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO32,2019,72.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO32,2020,72.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO32,2021,72.7,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO32,2022,74.2,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO32,2023,75.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO4,2019,62.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO4,2020,62.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO4,2021,57.5,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO4,2022,58.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO4,2023,60.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO41,2019,64.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO41,2020,64.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO41,2021,55.6,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO41,2022,57.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO41,2023,58.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO42,2019,60.6,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO42,2020,60.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO42,2021,59.4,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO42,2022,60.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RO42,2023,61.6,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS,2019,60.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS,2020,61.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS,2021,62.2,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS,2022,64.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS,2023,64.7,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS1,2019,62.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS1,2020,63.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS1,2021,65.1,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS1,2022,66.8,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS1,2023,68.0,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS11,2019,64.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS11,2020,65.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS11,2021,67.4,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS11,2022,69.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS11,2023,70.8,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS12,2019,60.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS12,2020,61.2,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS12,2021,62.9,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS12,2022,64.6,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS12,2023,65.2,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS2,2019,58.6,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS2,2020,59.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS2,2021,59.2,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS2,2022,61.8,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS2,2023,61.1,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS21,2019,59.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS21,2020,61.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS21,2021,61.3,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS21,2022,63.6,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS21,2023,62.9,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS22,2019,56.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS22,2020,57.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS22,2021,56.3,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS22,2022,59.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,RS22,2023,58.8,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE,2019,77.1,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE,2020,75.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE,2021,75.1,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE,2022,77.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE,2023,77.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE1,2019,77.8,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE1,2020,76.2,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE1,2021,76.0,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE1,2022,77.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE1,2023,77.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE11,2019,79.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE11,2020,78.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE11,2021,78.1,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE11,2022,79.7,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE11,2023,79.5,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE12,2019,75.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE12,2020,73.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE12,2021,73.1,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE12,2022,72.9,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE12,2023,74.4,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE2,2019,77.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE2,2020,75.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE2,2021,74.5,b
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE2,2022,77.0,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE2,2023,77.3,
ESTAT:LFST_R_LFE2EMPRTN(1.0),24/04/24 23:00:00,A,TOTAL,TOTAL,Y15-64,T,PC,SE21,2019,78.8,
